,model,comment,sentiment,sex
4236,Pixel 4,Pixel 4 kinbo soon,1,0
4237,Pixel 4,valo valo review ase Pixel 4 er,1,0
4238,Pixel 4,Pixel 4 kinbo jeu diben,1,0
4239,Pixel 4,Pixel 4 out of stock kn,1,0
4240,Pixel 4,Pixel 4 koi paoa jabe,1,1
4241,Pixel 4,Pixel 4 kinbo link den,1,1
4242,Pixel 4,apander inbox krsi Pixel 4 er jonne,1,1
4243,Pixel 4,keu ki ektu review diben Pixel 4 er,1,0
4244,Pixel 4,Pixel 4 er gpu kmn,1,1
4245,Pixel 4,cpu kmn Pixel 4 er,1,0
4246,Pixel 4,camera kmn keu bolen Pixel 4 er,1,1
4247,Pixel 4,Pixel 4 er unboxing dekhan,1,1
4248,Pixel 4,Pixel 4 er camera kmn keu janan,1,1
4249,Pixel 4,valo lens ase Pixel 4 e,1,0
4250,Pixel 4,Pixel 4 er sensor gula to valo,1,0
4251,Pixel 4,postitive review dksi Pixel 4 e,1,0
4252,Pixel 4,jaan amake Pixel 4 kine dao,1,1
4253,Pixel 4,Pixel 4 lagbe amr?,1,1
4254,Pixel 4,khubi valo ekta phone Pixel 4,1,1
4255,Pixel 4,je jai bolik Pixel 4 shei valo lagse amar,1,1
4256,Pixel 4,best budget phone Pixel 4,1,1
4257,Pixel 4,keu Pixel 4 kinte chaile amake knk den,1,0
4258,Pixel 4,valo condition er Pixel 4 sell krbo,1,1
4259,Pixel 4,rasel ekta Pixel 4 kine diba plese,1,1
4260,Pixel 4,Pixel 4 kn lagbe iphone nao,1,1
4261,Pixel 4,Pixel 4 lagbe cause etar dam reasonable,1,0
4262,Pixel 4,dam to matter kore na r ki ki valo ase Pixel 4 er,1,0
4263,Pixel 4,Pixel 4 er baki sb features o valo,1,1
4264,Pixel 4,eto valo hole then Pixel 4 e dibo,1,1
4265,Pixel 4,jani Pixel 4 e diba cause iphone keanr tk nai tmr,1,0
4266,Pixel 4,amk choto kororna abar Pixel 4 chaiso tai dibo bolsi,1,1
4267,Pixel 4,"Pixel 4 valo tai chaisi, sathe iphone o dao somossa to nai",1,0
4268,Pixel 4,jokhn tk hbe tokhn dibone ekhn resonable price er moddhe Pixel 4 e nao,1,1
4269,Pixel 4,eijnne itmk bie krte iccah krena tk nai beshi tao valo Pixel 4 dite parba,1,1
4270,Pixel 4,dhuru esb bolona kobe kinba Pixel 4,1,0
4271,Pixel 4,Pixel 4 er onek demand thakena beshidin,1,0
4272,Pixel 4,tahole kalkei kino Pixel 4,1,0
4273,Pixel 4,okey kalke ekta Pixel 4 kine dio,1,1
4274,Pixel 4,Pixel 4 er ki ki color availabel ase,1,1
4275,Pixel 4,keu Pixel 4 er color gualr real pic den,1,0
4276,Pixel 4,Pixel 4 er color gular review hbe karo kase,1,1
4277,Pixel 4,Pixel 4 er color gula valoi,1,0
4278,Pixel 4,Pixel 4 e 3 ta color available ase,1,0
4279,Pixel 4,3 ta color Pixel 4 er 3 tai sundor?,1,1
4280,Pixel 4,amar kase carbon grey color ta beshi valo lagse Pixel 4 er,1,0
4281,Pixel 4,Pixel 4 er carbon grey color ta onek classy,1,0
4282,Pixel 4,ekta sundor vab ase Pixel 4 er carbon grey color e,1,1
4283,Pixel 4,Pixel 4 er carbon grey color ta nilam onek joss,1,1
4284,Pixel 4,Pixel 4 er carbon grey colrota onek valo lagse amr,1,1
4285,Pixel 4,carbon grey colortar jonnei Pixel 4 nisi,1,1
4286,Pixel 4,Pixel 4 er carbon grey color ta shei lage amar,1,0
4287,Pixel 4,ekta sundor purple color ase Pixel 4 e,1,0
4288,Pixel 4,sudu purple na onek shaded purple Pixel 4 e,1,0
4289,Pixel 4,Pixel 4 er sunset purple color ta just wow,1,1
4290,Pixel 4,Pixel 4 er elegant color hocche purple sunset ta,1,1
4291,Pixel 4,ami dress er sathe match kore Pixel 4 purple senset color nisi,1,0
4292,Pixel 4,amar purple color onek valo lage tai Pixel 4 sunset purple nisi,1,1
4293,Pixel 4,purple sunset color of Pixel 4 is just wow,1,1
4294,Pixel 4,Pixel 4 nile purple sunset color ne purai uncommon,1,1
4295,Pixel 4,Pixel 4 er purple sunset color meyeder jonen perfect,1,1
4296,Pixel 4,Pixel 4 er purple senset color ta kobe available hbe,1,0
4297,Pixel 4,ocean green color ta keu dekso Pixel 4 er,1,1
4298,Pixel 4,Pixel 4 e joss ekta color ase oceam green,1,1
4299,Pixel 4,Pixel 4 e blue r green mix color ta joss,1,0
4300,Pixel 4,ocean green coor ta onek clasy Pixel 4 er,1,1
4301,Pixel 4,Pixel 4 er ocean greancolor tar upor crush khaisi,1,0
4302,Pixel 4,Pixel 4 ocean green kbe avalable hbe,1,1
4303,Pixel 4,Pixel 4 er cpu to onek valo,1,1
4304,Pixel 4,valo ekta cpu use krse Pixel 4 e,1,0
4305,Pixel 4,Pixel 4 er cpu hocche 12 nm FinFET,1,0
4306,Pixel 4,12 nm FinFET cpu use krse Pixel 4 e,1,0
4307,Pixel 4,Up to 2.0 GHz cpu ase Pixel 4 e,1,1
4308,Pixel 4,Pixel 4 e Up to 2.0 GHz cpu ase,1,1
4309,Pixel 4,Pixel 4 er cpu te 2 ARM Cortex A75 + 6 ARM Cortex A55 ase,1,1
4310,Pixel 4,2 ARM Cortex A75 + 6 ARM Cortex A55 ase Pixel 4 er cpu te onk valo,1,1
4311,Pixel 4,Octa-core CPU use krse Pixel 4 e,1,0
4312,Pixel 4,Pixel 4 e Octa-core CPU use krse,1,0
4313,Pixel 4,Pixel 4 er cpu valo cause Octa-core CPU use krse,1,1
4314,Pixel 4,Pixel 4 e valo gpu use krse,1,0
4315,Pixel 4,gpu konta use krse Pixel 4 e,1,0
4316,Pixel 4,Pixel 4 er gpu ki valo,1,1
4317,Pixel 4,ha Pixel 4 er gpu valo,1,0
4318,Pixel 4,Mali-G52 MC2 gpu use krse Pixel 4 e?,1,1
4319,Pixel 4,Pixel 4 e Mali-G52 MC2 gpu use krse,1,1
4320,Pixel 4,Pixel 4 er gpu valo cause Mali-G52 MC2 use krse,1,1
4321,Pixel 4,Mali-G52 MC2 use krse tai valo ekta gpu paoa gese Pixel 4 e,1,0
4322,Pixel 4,Pixel 4 er gpu 950 MHz,1,0
4323,Pixel 4,950 MHz gpu ase Pixel 4 e,1,1
4324,Pixel 4,Pixel 4 er ram nia kisu bolen vai,1,1
4325,Pixel 4,Pixel 4 er ram er overview hbe,1,0
4326,Pixel 4,valo ekta ram ase Pixel 4 e,1,0
4327,Pixel 4,ram to sunsi valoii Pixel 4 er?,1,0
4328,Pixel 4,LPDDR4X RAM use krse Pixel 4 e,1,1
4329,Pixel 4,Pixel 4 e LPDDR4X RAM use krse,1,0
4330,Pixel 4,Pixel 4 er rom konta,1,0
4331,Pixel 4,eMMC 5.1 rom ase Pixel 4 e,1,1
4332,Pixel 4,"Pixel 4 er dispaly 2340x1080 FHD+, 394 PPI",1,0
4333,Pixel 4,"2340x1080 FHD+, 394 PPI display use kra hoise Pixel 4 e",1,1
4334,Pixel 4,Pixel 4 er display valo,1,1
4335,Pixel 4,19.5:9 aspect ratio Pixel 4 display er,1,1
4336,Pixel 4,Pixel 4 display aspect ratio kto,1,0
4337,Pixel 4,Pixel 4 display aspect ratio hoise 19.5:9?,1,0
4338,Pixel 4,400 nit (typ) brightness ase Pixel 4 e,1,0
4339,Pixel 4,Pixel 4 er brightness kto,1,1
4340,Pixel 4,lekha ase 400 nit (typ) brightness dea hoise Pixel 4 e,1,0
4341,Pixel 4,Color temperature adjustment support kore Pixel 4,1,1
4342,Pixel 4,Pixel 4 e Color temperature adjustment dea hoise,1,0
4343,Pixel 4,reading mode ase Pixel 4 e,1,1
4344,Pixel 4,Pixel 4 er reading mode ta onek valo,1,1
4345,Pixel 4,Pixel 4 er reading mode valo lagse amar,1,0
4346,Pixel 4,sunlight mode support kore Pixel 4,1,1
4347,Pixel 4,Pixel 4 e sunlight mode ase,1,1
4348,Pixel 4,sunlight mode ta valo Pixel 4 er,1,1
4349,Pixel 4,cornign glass ase Pixel 4 e?,1,1
4350,Pixel 4,gorilla glass ase Pixel 4 e,1,0
4351,Pixel 4,Pixel 4 er gorilla glass ta sundor?,1,0
4352,Pixel 4,battery to valoi Pixel 4 er,1,0
4353,Pixel 4,Pixel 4 er battery review den keu,1,1
4354,Pixel 4,Pixel 4 er batery valo to onek,1,1
4355,Pixel 4,amar akse Pixel 4 er battery onek valo lagse,1,0
4356,Pixel 4,battery er jnne Pixel 4 kinsi,1,0
4357,Pixel 4,5020 mah battery Pixel 4 er?,1,1
4358,Pixel 4,Pixel 4 e onek valo battery backup,1,0
4359,Pixel 4,Pixel 4 er 5020 battery dekhe kinsi,1,1
4360,Pixel 4,ekbar cahrge dile onekkhon chole redmi 8,1,1
4361,Pixel 4,Pixel 4 e charge valoi thake,1,0
4362,Pixel 4,valo battery backup dey Pixel 4,1,1
4363,Pixel 4,valo ekta battery backup cahile Pixel 4 nen,1,0
4364,Pixel 4,Pixel 4 e onek khn battery support dey,1,0
4365,Pixel 4,Pixel 4 arame use krte pari charge nie kno pera nai,1,1
4366,Pixel 4,Pixel 4 er battery shera valo,1,1
4367,Pixel 4,charger paben Pixel 4 er sathe,1,1
4368,Pixel 4,Pixel 4 er sathe charger dey,1,0
4369,Pixel 4,10 W charger thake Pixel 4 er sathe,1,0
4370,Pixel 4,Pixel 4 er sathe 10w charger paisi,1,0
4371,Pixel 4,10 w cahrger ta valoiPixel 4 er,1,0
4372,Pixel 4,Pixel 4 e type c port ase,1,1
4373,Pixel 4,type c port dey Pixel 4 er sathe,1,1
4374,Pixel 4,Pixel 4 valo lagse cause type c port dise,1,1
4375,Pixel 4,type c port er jonne Pixel 4 nisi,1,1
4376,Pixel 4,Pixel 4 e build in recahrgable battery ase,1,1
4377,Pixel 4,build in rechargable battery dise Pixel 4 er moddhe,1,0
4378,Pixel 4,Pixel 4 e 4 ta camera ase,1,0
4379,Pixel 4,onekgula camera dise Pixel 4 e,1,0
4380,Pixel 4,koyta canera ase Pixel 4 e,1,1
4381,Pixel 4,vai Pixel 4 e camera die vore flse,1,1
4382,Pixel 4,quad camera ase Pixel 4 e,1,1
4383,Pixel 4,13 mp wide angle camera o dise Pixel 4 e,1,0
4384,Pixel 4,Pixel 4 er main camera 13 mp,1,1
4385,Pixel 4,13 mp main camera hosse Pixel 4 er,1,1
4386,Pixel 4,5MP macro camera ase Pixel 4 e,1,1
4387,Pixel 4,2MP depth sensor ase Pixel 4 e,1,0
4388,Pixel 4,Pixel 4 er cameray 2MP depth sensor ase,1,1
4389,Pixel 4,selfie tolar jonne Pixel 4 kmn,1,1
4390,Pixel 4,Pixel 4 selfi toalr jonne valo,1,0
4391,Pixel 4,Pixel 4 er selfei camera review den,1,0
4392,Pixel 4,selfie camerar review valo Pixel 4 er,1,0
4393,Pixel 4,selfie toalr jonne Pixel 4 nea jbe,1,0
4394,Pixel 4,selfie tolar jonen Pixel 4 nite paren valoi,1,0
4395,Pixel 4,Pixel 4 e selfie valoi uthe,1,0
4396,Pixel 4,Palm shutter ase Pixel 4 er selfei cameray,1,0
4397,Pixel 4,Pixel 4 e ki front e Portrait mode ase,1,0
4398,Pixel 4,selfeie te Portrait mode ase ki Pixel 4 e,1,0
4399,Pixel 4,ha ase Pixel 4 e sob ase,1,1
4400,Pixel 4,Pixel 4 e selfei cameray Portrait mode ase,1,1
4401,Pixel 4,selfie cameray Portrait mode deksi Pixel 4 e,1,0
4402,Pixel 4,potrait mode er jonen Pixel 4 valo,1,0
4403,Pixel 4,Pixel 4 er display valo,1,1
4404,Pixel 4,Pixel 4 er HDR ase?,1,0
4405,Pixel 4,Pixel 4 er front cameray hdr ase,1,1
4406,Pixel 4,front flush ase Pixel 4 e?,1,1
4407,Pixel 4,Pixel 4 er front e flush ase,1,0
4408,Pixel 4,selfie tiemr ase Pixel 4 e,1,0
4409,Pixel 4,Pixel 4 er front e selfie timer ase,1,0
4410,Pixel 4,Pixel 4 e Kaleidoscope ase,1,1
4411,Pixel 4,Ultra wide-angle mode ase Pixel 4 e,1,0
4412,Pixel 4,Macro mode available ase Pixel 4 e,1,1
4413,Pixel 4,"Pixel 4 1080p, 30fps video support kore",1,1
4414,Pixel 4,"Pixel 4 720p, 30fps video support kore",1,0
4415,Pixel 4,ai face unlock ase Pixel 4 e,1,1
4416,Pixel 4,Pixel 4 er face unlock valoi fast,1,1
4417,Pixel 4,Pixel 4 e valo ekta ai use krse,1,0
4418,Pixel 4,face unlock valoi kaj kore Pixel 4 e,1,1
4419,Pixel 4,Pixel 4 er face unlock use kore valo lagse,1,1
4420,Pixel 4,Pixel 4 er face unlock super smooth,1,0
4421,Pixel 4,3 ta card slot ase Pixel 4 e,1,1
4422,Pixel 4,Pixel 4 e 63 ta card slot paben,1,1
4423,Pixel 4,jara duita sim use koren Pixel 4 nen,1,0
4424,Pixel 4,duita sim use kri tai Pixel 4 nisi,1,1
4425,Pixel 4,Pixel 4 er slot gula valo,1,0
4426,Pixel 4,duita sim r ekta card er sot ase Pixel 4 e,1,0
4427,Pixel 4,Pixel 4 er valo dik hocche duita sim use kora jabe,1,0
4428,Pixel 4,ami duita sim use krar jonne Pixel 4 kinlam,1,0
4429,Pixel 4,total 3 ta card slot available ase Pixel 4 e,1,0
4430,Pixel 4,Pixel 4 er network kmn,1,0
4431,Pixel 4,keu ektu bolen Pixel 4 4g support kore ki na,1,1
4432,Pixel 4,Pixel 4 e dual 4g ase nki,1,0
4433,Pixel 4,Pixel 4 e 4g na 3g keu janan,1,0
4434,Pixel 4,ami Pixel 4 kinbo 4g support kore kina janan,1,1
4435,Pixel 4,inbox korsi reply den Pixel 4 4g support kore naki,1,0
4436,Pixel 4,ji Pixel 4 4g support kore,1,0
4437,Pixel 4,Pixel 4 dual 4g support kore,1,1
4438,Pixel 4,jara 4g use kren Pixel 4 nen,1,0
4439,Pixel 4,4g use krar jnne Pixel 4 best dual 4g ase,1,1
4440,Pixel 4,Pixel 4 Supports dual SIM cards from different carriers,1,0
4441,Pixel 4,in Pixel 4 Both cards can access 4G connectivity simultaneously,1,1
4442,Pixel 4,Pixel 4 Supports dual nano-SIM card,1,0
4443,Pixel 4,micro-SD expansion are vailable in Pixel 4,1,0
4444,Pixel 4,Pixel 4 e micro-SD expansion ase,1,1
4445,Pixel 4,Pixel 4 Supports 4G/3G/2G,1,1
4446,Pixel 4,Pixel 4 Supports protocols: 802.11 b/g/n,1,0
4447,Pixel 4,2.4G WiFi / 5G WiFi / WiFi Direct Pixel 4 e available paben,1,0
4448,Pixel 4,Bluetooth 5.0 Pixel 4 e available ase,1,1
4449,Pixel 4,Pixel 4 e ki radio ase,1,1
4450,Pixel 4,fm radio suni Pixel 4 e ase naki janan,1,1
4451,Pixel 4,radio chara vallgeana tai Pixel 4 nisi,1,1
4452,Pixel 4,Pixel 4 e radio ase,1,0
4453,Pixel 4,wireless radio available ase Pixel 4 e,1,1
4454,Pixel 4,wireless radior jonne Pixel 4 nen,1,0
4455,Pixel 4,Pixel 4 er ekta plus point hocce etai wireless radio ase,1,0
4456,Pixel 4,Pixel 4 dia radio suni valo lage,1,1
4457,Pixel 4,Height: 163.32mm Pixel 4 er display er,1,0
4458,Pixel 4,Width: 77.01mm Pixel 4 er,1,0
4459,Pixel 4,Pixel 4 er thickness 9.1 mm,1,0
4460,Pixel 4,weight kto Pixel 4 er,1,0
4461,Pixel 4,Pixel 4 er weight 198 g,1,1
4462,Pixel 4,kyta port ase Pixel 4 e,1,0
4463,Pixel 4,Pixel 4 e duita port,1,1
4464,Pixel 4,usb type c port ase Pixel 4 e,1,1
4465,Pixel 4,Pixel 4 e valo gps ase,1,1
4466,Pixel 4,valo maner agps ase Pixel 4 e,1,1
4467,Pixel 4,Pixel 4 e ki ki sensor ase,1,1
4468,Pixel 4,onek sensor ase Pixel 4 e,1,0
4469,Pixel 4,keu Pixel 4 er sensor gual bolen,1,1
4470,Pixel 4,Pixel 4 e besh valo valo kisu sensor dise,1,1
4471,Pixel 4,Pixel 4 e one kvalo valo sensor paisi,1,0
4472,Pixel 4,Vibration Motor sensor ase Pixel 4 e,1,1
4473,Pixel 4,Pixel 4 er Vibration Motor sensor valoi,1,1
4474,Pixel 4,Distance Sensor ase Pixel 4 e,1,0
4475,Pixel 4,Pixel 4 er Distance Sensor valoi,1,0
4476,Pixel 4,Ambient Light Sensor ase Pixel 4 e,1,0
4477,Pixel 4,Pixel 4 er Ambient Light Sensor valo onek,1,1
4478,Pixel 4,Accelerometer ase Pixel 4 e,1,0
4479,Pixel 4,Pixel 4 er Accelerometer valo onek,1,1
4480,Pixel 4,Electronic compass use kora hoise Pixel 4 e?,1,0
4481,Pixel 4,Pixel 4 er Electronic compass valo,1,0
4482,Pixel 4,IR blaster use kora hoise Pixel 4 e,1,1
4483,Pixel 4,Pixel 4 er IR blaster onek joss,1,1
4484,Pixel 4,ki ki multimedia ase Pixel 4 e,1,0
4485,Pixel 4,Pixel 4 e onk valo valo multimedia ase,1,1
4486,Pixel 4,ami Pixel 4 use krsi multimedia to onk valo,1,0
4487,Pixel 4,Pixel 4 er kisu valo valo multimedia bolen,1,0
4488,Pixel 4,mp4 ase Pixel 4 e,1,1
4489,Pixel 4,mp3 ase Pixel 4 e,1,0
4490,Pixel 4,Pixel 4 er mp4 joss,1,0
4491,Pixel 4,Pixel 4 er mp3 onek valo,1,0
4492,Pixel 4,valo valo mp4 r np3 ase Pixel 4 e?,1,0
4493,Pixel 4,Pixel 4 er multimedia features gula valo lagse,1,0
4494,Pixel 4,mp3 r mp4 er jonen Pixel 4 nisi,1,1
4495,Pixel 4,mkv ase Pixel 4 e,1,1
4496,Pixel 4,Pixel 4 e valo maner mkv ase,1,0
4497,Pixel 4,aac ase Pixel 4 e,1,0
4498,Pixel 4,Pixel 4 e valo maner aac ase,1,1
4499,Pixel 4,High audio output amplified by large 0.7CC speaker box ase Pixel 4 e,1,0
4500,Pixel 4,Pixel 4 er moddhe High audio output amplified by large 0.7CC speaker box ase,1,0
4501,Pixel 4,tpu case dey Pixel 4 er sathe,1,1
4502,Pixel 4,Pixel 4 miui 11 use kore,1,1
4503,Pixel 4,miui 11 dea hoise Pixel 4 e,1,1
4504,Pixel 4,Pixel 4 e android 10 ase,1,1
4505,Pixel 4,android 10 ase Pixel 4 e,1,0
4506,Pixel 4,Pixel 4 best budget phone,1,1
4507,Pixel 4,kom dame Pixel 4 shera,1,1
4508,Pixel 4,ei price e Pixel 4 best hbe,1,1
4509,Pixel 4,Pixel 4 nen besh valo,1,0
4510,Pixel 4,kom dame mane valo Pixel 4,1,1
4511,Pixel 4,ei budget e Pixel 4 e sbchey valo,1,0
4512,Pixel 4,apnar budget ektu baray Pixel 4 nia nen valo hbe,1,1
4513,Pixel 4,ami Pixel 4 use kri valo lagse,1,1
4514,Pixel 4,price wise Pixel 4 best?,1,0
4515,Pixel 4,ei price e eto fetures er jonen Pixel 4 valo lage,1,1
4516,Pixel 4,Pixel 4 valo tai etai kinbo,1,1
4517,Pixel 4,positive review deksi onek tai Pixel 4 nicchi,1,0
4518,Pixel 4,Pixel 4 to onek alo ekta phone,1,1
4519,Pixel 4,amr chele kinse Pixel 4 onk valo,1,1
4520,Pixel 4,amr bf k Pixel 4 gift korlam onk valo bolse,1,0
4521,Pixel 4,jara Pixel 4 use korse sbai valo review dise,1,0
4522,Pixel 4,Pixel 4 use krte besh valo aram,1,1
4523,Pixel 4,Pixel 4 e kono khrap kisu nai,1,0
4524,Pixel 4,i am in love with my Pixel 4,1,0
4525,Pixel 4,i like my Pixel 4,1,0
4526,Pixel 4,keu phoen kinle chaile Pixel 4 nen,1,0
4527,Pixel 4,ami ekta valo phone kenar jonne Pixel 4 nisi,1,0
4528,Pixel 4,tk jomaisi Pixel 4 kinsi,1,1
4529,Pixel 4,Pixel 4 use korte valoi,1,1
4530,Pixel 4,best ekta phone hocche Pixel 4,1,1
4531,Pixel 4,amr to Pixel 4 onek valo lagse,1,0
4532,Pixel 4,Pixel 4 sbai onek posondo korse?,1,0
4533,Pixel 4,phone kinte chaile Pixel 4 nen,1,1
4534,Pixel 4,best budget performance Pixel 4 er?,1,0
4535,Pixel 4,best falgship phone Pixel 4,1,1
4536,Pixel 4,flagship phone gular moddhe Pixel 4 best,1,1
4537,Pixel 4,Pixel 4 er chipset valo,1,0
4538,Pixel 4,valo ekta chipset ase Pixel 4 e,1,0
4539,Pixel 4,Pixel 4 die valo pic tola jay,1,0
4540,Pixel 4,Pixel 4 to valo ekta phone,1,0
4541,Pixel 4,ami kalke ekta Pixel 4 kinlam,1,1
4542,Pixel 4,tuio Pixel 4 kinsis\?,1,0
4543,Pixel 4,ha dst sbarvalo valo review dekhe amio Pixel 4 nie niilam,1,1
4544,Pixel 4,kemon lagse tor kase Pixel 4,1,1
4545,Pixel 4,overall onk valo lagse Pixel 4,1,1
4546,Pixel 4,camera performance kemon Pixel 4 er,1,0
4547,Pixel 4,4 ta camera ase bondhu Pixel 4 e?,1,0
4548,Pixel 4,camera to onk e thake Pixel 4 er ta valo nki bol,1,1
4549,Pixel 4,ha Pixel 4 er camer aonk valo,1,0
4550,Pixel 4,Pixel 4 die one kpic tullam day light e valo pic ashche,1,0
4551,Pixel 4,potrait o valo ase Pixel 4 er,1,1
4552,Pixel 4,selfie camera kmn Pixel 4 er,1,1
4553,Pixel 4,selfei camera o valo Pixel 4 er,1,0
4554,Pixel 4,khub sundor selfie tola jay Pixel 4 die,1,1
4555,Pixel 4,rateo selfei tola jay Pixel 4 die flash ase?,1,1
4556,Pixel 4,r Pixel 4 er battery kmn bol,1,0
4557,Pixel 4,Pixel 4 er battry to valoi onek,1,1
4558,Pixel 4,best performance dey Pixel 4,1,1
4559,Pixel 4,valo batterybackup chaile Pixel 4 nie nite paris,1,0
4560,Pixel 4,sbai Pixel 4 suggest kortese as etar performance valo,1,1
4561,Pixel 4,rasel er baccha ja ekhn theke Pixel 4 valo,1,1
4562,Pixel 4,Pixel 4 use kore valo lagtese,1,1
4563,Pixel 4,Pixel 4 onek efficient ekta phone,1,1
4564,Pixel 4,ami Pixel 4 kinbo 4g support kore kina janan,1,1
4565,Pixel 4,ekta valo phone dorkar redmi 9 er moto,1,1
4566,Pixel 4,Pixel 4 e type c ase valo lagse,1,0
4567,Pixel 4,batttery backup onek valo Pixel 4 er,1,1
4568,Pixel 4,selfie valoi tola jay Pixel 4 die,1,1
4569,Pixel 4,Pixel 4 onek high configuration provide kore,1,0
4570,Pixel 4,r jai kinen na ken Pixel 4 kine dekhen ekta shei,1,0
4571,Pixel 4,vai Pixel 4 shera,1,0
4572,Pixel 4,amar phone tmr phone Pixel 4 phone,1,1
4573,Pixel 4,ghore ghore Pixel 4 phoen chai,1,1
4574,Pixel 4,Pixel 4 die valo game kheal jay ki?,1,0
4575,Pixel 4,game khelar jonne Pixel 4 valoi,1,0
4576,Pixel 4,Pixel 4 er ram valo ase,1,1
4577,Pixel 4,valo maner config ase Pixel 4 e?,1,1
4578,Pixel 4,amr ekta valo phone lagbe Pixel 4 valo hbe ki,1,1
4579,Pixel 4,Pixel 4 er valo points gula bolen,1,1
4580,Pixel 4,Pixel 4 er official koi pabo,1,1
4581,Pixel 4,vai Pixel 4 official sell koren na,1,0
4582,Pixel 4,keu ki bolte paren Pixel 4 official koi pabo,1,1
4583,Pixel 4,Pixel 4 er demand valoi,1,0
4584,Pixel 4,amar dokane ashen Pixel 4 available ase,1,1
4585,Pixel 4,Pixel 4 bcity te paben,1,1
4586,Pixel 4,Pixel 4 kinsi service valo dey,1,1
4587,Pixel 4,r kno phone valo lagenai Pixel 4 cahra,1,1
4588,Pixel 4,Pixel 4 ki vailable ase,1,1
4589,Pixel 4,validity chek krsen Pixel 4 er,1,1
4590,Pixel 4,Pixel 4 er camera saturation valo,1,0
4591,Pixel 4,hd video valo dekha jay Pixel 4 die,1,0
4592,Pixel 4,Pixel 4 durablae valo,1,1
4593,Pixel 4,amr wife er jonne ekta Pixel 4 kinbo,1,0
4594,Pixel 4,keu Pixel 4 official provide koren,1,1
4595,Pixel 4,Pixel 4 er speker quality valo,1,0
4596,Pixel 4,Pixel 4 er chipset valo laggse,1,1
4597,Pixel 4,disply ta joss Pixel 4 er,1,1
4598,Pixel 4,Pixel 4 khub valo lagse,1,1
4599,Pixel 4,use kore shanti pacchi Pixel 4,1,1
4600,Pixel 4,Pixel 4 supply den vai,1,1
4601,Pixel 4,Pixel 4 reular use er jonne valo,1,0
4602,Pixel 4,Pixel 4 ki rough use kora jabe,1,1
4603,Pixel 4,ai face unlock ase Pixel 4 e,1,1
4604,Pixel 4,ami daily Pixel 4 chalai valoi,1,0
4605,Pixel 4,ami Pixel 4 rough use krsi tikse,1,0
4606,Pixel 4,hat theke poe gesilo Pixel 4 kisu hynai,1,0
4607,Pixel 4,Pixel 4 onek joss,1,0
4608,Pixel 4,sbai Pixel 4 kinen,1,0
4609,Pixel 4,Pixel 4 er speaker valo,1,1
4610,Pixel 4,sound quality onek valo Pixel 4 er,1,0
4611,Pixel 4,Pixel 4 one kbeshi joss,1,1
4612,Pixel 4,Pixel 4 er kon color ta beshi sundor,1,0
4613,Pixel 4,Pixel 4 er sobgual color e sundor?,1,0
4614,Pixel 4,onk deman Pixel 4 r stock e thake na,1,0
4615,Pixel 4,Pixel 4 official available hoise bd te,1,0
4616,Pixel 4,Pixel 4 er price to reasonable,1,0
4617,Pixel 4,kom dame valo maner ekta phone Pixel 4,1,0
4618,Pixel 4,vai Pixel 4 use korei dekhen ekbar shei feel paben,1,1
4619,Pixel 4,am iPixel 4 use krsi valo lagse,1,0
4620,Pixel 4,Pixel 4 shera phone,1,0
4621,Pixel 4,ei price e Pixel 4 best hbe,1,1
4622,Pixel 4,best phone kinte chaile Pixel 4 nen,1,0
4623,Pixel 4,Pixel 4 er valo valo review ase,1,1
4624,Pixel 4,Pixel 4 user ta satisfied,1,0
4625,Pixel 4,ami Pixel 4 use kre satisfied,1,0
4626,Pixel 4,Pixel 4 phone ta one kvalo lagse,1,0
4627,Pixel 4,ami ekta Pixel 4 gift krbo,1,0
4628,Pixel 4,Pixel 4 er upor giveaway den,1,0
4629,Pixel 4,kno discounts hbe Pixel 4 er upor,1,1
4630,Pixel 4,kotha theke kinse n Pixel 4,1,1
4631,Pixel 4,amar Pixel 4 lgbe,1,0
4632,Pixel 4,Pixel 4 onek valo,1,1
4633,Realme 8,realme 8 e fm radio nai,0,1
4634,Realme 8,realme 8 kinbona karon radio nai,0,0
4635,Realme 8,realme 8 e kono built in radio nai eta kno kotha?,0,1
4636,Realme 8,baje ekta phone realme 8,0,0
4637,Realme 8,don't buy realme 8,0,1
4638,Realme 8,12 nm heilo too bad realme 8,0,1
4639,Realme 8,realme 8 very ugly and weired,0,0
4640,Realme 8,back er design ta khubi faltu realme 8 er,0,1
4641,Realme 8,slogan dise back e pocah realme 8 er,0,0
4642,Realme 8,realme 8 er back design valo na,0,1
4643,Realme 8,realme 8 er backside pura clown er mto lage lol,0,1
4644,Realme 8,rasel er moto khet dekte realme 8 er backside,0,0
4645,Realme 8,keu realme 8 kinben na,0,1
4646,Realme 8,realme 8 e kono plain back nai,0,1
4647,Realme 8,navic mention koa nai realme 8 e,0,0
4648,Realme 8,dissapointed with realme 8,0,1
4649,Realme 8,realme 8 lag kore kn,0,1
4650,Realme 8,realme 8 is just a trash,0,1
4651,Realme 8,purai garbage marka ekta phone realme 8,0,1
4652,Realme 8,realme 8 kine keu dhora khaben na ami khaisi,0,0
4653,Realme 8,camera khubi baje realme 8 er,0,0
4654,Realme 8,realme 8 er mto eto baje camera dekhi nai,0,0
4655,Realme 8,pura orginal color change kore dey realme 8,0,1
4656,Realme 8,realme 8 er camera ekdm e valo na,0,0
