,model,comment,sentiment,sex
3883,Galaxy A52,10 W charger thake galaxy a52 er sathe,1,1.0
3884,iPhone 11,ami saradin pubg kheli iphone 11 die,1,0.0
3885,Realme X2,dst tui realme x2+ kinsis,1,0.0
3886,Redmi 9,redmi 9 e sunlight mode ase,1,0.0
3887,Palm,China nord Global palm ?,1,1.0
3888,Realme 8,front camera wrost realme 8 er,0,1.0
3889,Mi Note 10,Plz play redmi note 10 oppo mate price,1,1.0
3890,Redmi 9,duita sim r ekta card er sot ase redmi 9 e,1,0.0
3891,iPhone X,iphone X price ? ? ?,1,1.0
3892,Realme 8,realme 8 nibo screen ta sundor,1,0.0
3893,Realme 8,realme 8 oppo kotodin warrenty mate ?,1,1.0
3894,Realme 8,realme 8 er ram ta ki janale valo hoto,1,1.0
3895,Redmi 9,redmi 9 selfi toalr jonne valo,1,1.0
3896,Redmi 10X,redmi 10X white honor ( 4/128 ) Factory Intact Sealed Box 14K hole 1 poco order korar ecche cilo ...,1,0.0
3897,Realme 8,khub valo ekta efficient phone chaile realme 8 nen,1,0.0
3898,Pixel 4,Pixel 4 lagbe cause etar dam reasonable,1,0.0
3899,iPhone 11,the ultrawide shots were mostly useless in night mode iphone 11,0,1.0
3900,Pixel 4,onekgula camera dise Pixel 4 e,1,0.0
3901,Realme 5i,realme 5i er 3 ta ram variation ase,1,1.0
3902,Realme X2,realme x2 display aspect ratio kto,1,0.0
3903,Realme 8,realem 8 er light sensor valoi,1,0.0
3904,Poco x3,dost poco x3 ne valo hobe,1,0.0
3905,OnePlus 8,HDR ase oneplus 8 er cameray,1,0.0
3906,iPhone 12,five_element lens (Ultra Wide) lens ase iphone 12 e,1,0.0
3907,Realme X2,keu realme x2 er review den,1,0.0
3908,Redmi 9,redmi 9 die free fire khela jabe na,0,1.0
3909,Poco x3,poco x3 kom dame valo phone,1,1.0
3910,Poco x3,poco x3 er cpu to valoi octa core,1,1.0
3911,Mi 11 Lite,Mi 11 lite price ?,1,0.0
3912,POCO X3,Vai poco x3 oppo indian global official price ?,1,1.0
3913,iPhone 12,onek handy iphone 12,1,1.0
3914,iPhone 6s,Vaiya iphone 6s plus warp price ta janlam nah,1,0.0
3915,Realme 8,Plz give me your opinions....I will be very grate if you guys give me some opinions,1,1.0
3916,Poco x3,poco x3 er price koto?,1,1.0
3917,Galaxy A52,camera kmn keu bolen galaxy a52 er,1,0.0
3918,OnePlus 8,1080P/30fps video recording support kore oneplus 8,1,1.0
3919,Redmi 9,eto valo hole then redmi 9 e dibo,1,0.0
3920,Poco x3,tk jomacchi poco x3 kinbo tai,1,1.0
3921,iPhone X,iphone X mate Price,1,0.0
3922,KeyOne,"Hello vaia , keyone achen ?",1,1.0
3923,Pixel 4,Distance Sensor ase Pixel 4 e,1,0.0
3924,Poco x3,poco x3 awesome,1,0.0
3925,POCO X3,poco X3 oppo official e 26k .,1,1.0
3926,Redmi 9 Power,redmi 9 power ki official nokia unofficial ?,1,0.0
3927,POCO M2,"poco m2 oppo available ? R price moto , unofficial ?",1,0.0
3928,Redmi 9,13 mp wide angle camera o dise redmi 9 e,1,1.0
3929,OnePlus 8,oneplus 8 6/128,1,1.0
3930,Pixel 4,Brother pixel 4 XL 128 GB available ? ?,1,0.0
3931,iPhone XR,One plus 6T full box exchange note chaytesi iphone xr er mate ? ? ?,1,0.0
3932,Realme 8,pakka pubg player hoile realme 8 nia nen vai,1,0.0
3933,iPhone X,iphone x 64gb price ?,1,0.0
3934,Redmi 9,amr to redmi 9 onek valo lagse,1,1.0
3935,Realme 8,realme 8 joss,1,1.0
3936,OnePlus 8,sob pubg vai bonra oneplus 8 kinen,1,0.0
3937,Mi Note 10,bhai redmi note 10 dekhte narzo ... R avid page 1000 % trusted amr agher phab eta thki anaisi,1,1.0
3938,Mi Note 10,"redmi note 10 oppo mate r 1k komle kinbo , .. !",1,1.0
3939,iPhone 7,iphone 7 plus,1,1.0
3940,Mi Note 10,8 tarikh ki redmi note 10 oppo er price akoi thakbe ? warp honor discount vibe kina aktu bolben play .,1,1.0
3941,Realme 5i,realme 5i kinte chay sbai,1,0.0
3942,ZenFone 8,Asus zenfone 8 ki er price play ?,1,0.0
3943,Pixel 4,Pixel 4 kinbo soon,1,0.0
3944,Redmi 9,redmi 9 4/64 ( Chinese ) Full Intact ? নাকি দোকানে রিপলি করা ?,1,0.0
3945,Pixel 4,Pixel 4 nile purple sunset color ne purai uncommon,1,1.0
3946,Realme 8,vai comfortable er sathe use korte cahile realme 8 nen,1,0.0
3947,Redmi 9,selfie tiemr ase redmi 9 e,1,0.0
3948,iPhone 12,iphone 12 ultra price moto bro ?,1,1.0
3949,Realme 5i,realme 5i e Ultra-fast In-display Fingerprint Sensor ase,1,0.0
3950,Realme 5i,Android 11 die kora hoise realme 5i,1,1.0
3951,Mate 8,evaly mate 8 8/128 32990 tk offer dice ..,1,0.0
3952,POCO M2,poco m2 oppo unofficial ta mate nokia er thakle price moto,1,1.0
3953,Pixel 4,Pixel 4 er sobgual color e sundor?1,0,
3954,Pixel 4,Pixel 4 naki valoi krse sunlam,1,0.0
3955,Redmi 9,vai inbox e reply koren redmi 9 nibo ekta,1,0.0
3956,Poco x3,smule app use krar jonen poco x3 best karon etai ear monitoring ase,1,1.0
3957,iPhone 12,Vai iphone 12 oppo mate dual sim moto hobe ? ?,1,0.0
3958,Realme 8,wild rift khelar jonne realme 8 best,1,0.0
3959,Realme 8,na realme 8 heavy na,1,0.0
3960,Galaxy A52,vai inbox e reply koren galaxy a52 nibo ekta,1,1.0
3961,Redmi 9,Vibration Motor sensor ase redmi 9 e,1,0.0
3962,Redmi 9,redmi 9 er multimedia features gula valo lagse,1,1.0
3963,Poco x3,poco x3 onek valo phone?1,1,
3964,Realme 8,realme 8 kine keu tk nsto korben na,0,1.0
3965,Realme 8,realme 8 smart,1,0.0
3966,Realme 8,website e deklam 8GB LPDDR4X ram use krse realme 8 e,1,1.0
3967,Redmi 9,je jai bolik redmi 9 shei valo lagse amar,1,0.0
3968,Poco x3,"na vai ekom damer modde best pgone poco x3, kono somossa nai",1,0.0
3969,Realme 8,realme 8 khubi valo lagse amar cheler,1,1.0
3970,Poco x3,ear monitoring er jonne poco x3 valo,1,0.0
3971,Redmi 9,total 3 ta card slot available ase redmi 9 e,1,0.0
3972,Poco x3,amar poco x3 onek valo lagse,1,1.0
3973,iPhone 11,price ta ektu koman duita nibo iphone 11,1,1.0
3974,Pixel 4,face unlock valoi kaj kore Pixel 4 e,1,1.0
3975,iPhone 12,iPhone 12 strikes the perfect balance between price,1,1.0
3976,iPhone 11,Modaret condition mate ki iphone 11 er,1,0.0
3977,Realme 8,realme 8 Android 11 use kre valoi,1,1.0
3978,Realme X2,je jai bolik realme x2 shei valo lagse amar,1,1.0
3979,Note 9,Baal note 9 oppo er price khali baraitei thake,1,1.0
3980,Poco x3,poco x3 nen redmi er cheye valo service dibe?1,0,
3981,Redmi 9,redmi 9 pawar 4/64,1,0.0
3982,Realme 5i,Bokeh Effect Control kora jay realme 5i die,1,1.0
3983,OnePlus 8,camera sensor khubi baje oneplus 8 er,0,1.0
3984,Pixel 4,Pixel 4 valo ase,1,1.0
3985,iPhone 12,iphone 12 bad no headphone,0,0.0
3986,Mi 11 Lite,Mi 11 lite available ?,1,1.0
3987,POCO F3,poco F3 limited note koyta stock a mate bujhacchen ?,1,1.0
3988,Realme 8,keu amake ektu realme 8 er features gula bolen,1,0.0
3989,POCO X3,poco x3 valo lage nai,0,0.0
3990,iPhone X,iphone X 64gb,1,0.0
3991,Realme 8,tmi jodi ei budget e val ographics chao taile realme 8 nao,1,1.0
3992,10 Plus,Ami nokia 10 plus neta chai,1,1.0
3993,Realme 8,valo phone manei realme 8,1,1.0
3994,Realme 5i,valo ekta cahrging adapter silo 5V/6A Charging Adapter realme 5i er ta,1,0.0
3995,POCO X3,fatu phone poco x3,0,0.0
3996,iPhone 12,iphone 12 pocah,0,1.0
3997,Note 9,note 9 indian nord global,1,0.0
3998,OnePlus 8,pocha display oneplus 8 er,0,1.0
3999,iPhone X,Vaiya iphone x -64 gb er price ta moto,1,0.0
4000,Realme X2,Bhai realme X2pro ta ki ache ? 8/128 ... ?,1,0.0
4001,iPhone 12 Mini,iphone 12 mini ki hobe,1,0.0
4002,POCO F3,xiaomi poco F3,1,0.0
4003,iPhone 11,vai amr iphone 11 er display ta onek joss lagse,1,0.0
4004,iPhone SE 2,iphone SE 2020 available ?,1,0.0
4005,Galaxy A32,Samsung galaxy A32 ki ki honor available ?,1,1.0
4006,redmi note,redmi note 9 oppo mate 6/64 .,1,0.0
4007,OnePlus 8,sobchey valo lagse Magnetic induction sensor ase oneplus 8 e,1,1.0
4008,Poco x3,vai poco x3 kinen,1,1.0
4009,iPhone XR,iphone xr moto ?,1,0.0
4010,Poco x3,poco x3 kinen ram valo,1,0.0
4011,Mi Note,redmi note 8 oppo price ? ? ?,1,1.0
4012,Realme X2,realme X2 oppo,1,1.0
4013,Mi 11 Lite,Mi 11 lite 6/64 price moto,1,0.0
4014,Galaxy A52,galaxy a52 kinbo soon,1,1.0
4015,Realme X2,sunlight mode support kore realme x2,1,1.0
4016,OnePlus 8,oneplus 8 shera?1,0,
4017,Redmi 9,redmi 9 kinbo link den,1,1.0
4018,Mi 11 Lite,mi 11 lite 4g er price 6/64,1,0.0
4019,Galaxy A52,amar ek boro vai kinso galaxy a52,1,1.0
4020,Redmi 9,sound quality onek valo redmi 9 er,1,1.0
4021,OnePlus 8,AI Beauty feature ase oneplus 8 e,1,0.0
4022,Realme 8,realme 8 awesome,1,0.0
4023,Mi Note,redmi note 8 . I need it,1,1.0
4024,Realme 8,realme 8 die zoom metting kori kono somossa nai,1,1.0
4025,Mi Note 10,redmi note 10 oppo price ?,1,0.0
4026,OnePlus 8,oneplus 8 kinsi karon etay USB Type-C port dise,1,1.0
4027,Pixel 4,keu phoen kinle chaile Pixel 4 nen,1,0.0
4028,Mi Note 10,redmi note 10 4/64 এটা কি ইন্ডিয়ান নাকি ইন্টারন্যাশনাল ?,1,1.0
4029,Mi Note 10,redmi note 10 mate used hove ?,1,0.0
4030,Redmi 9,inbox korsi reply den redmi 9 4g support kore naki,1,0.0
4031,Mi Note 10,xiaomi redmi redmi note 10 oppo 8/128 price please .,1,0.0
4032,POCO X3,poco x3 e onek beshi bug,0,1.0
4033,Realme 5i,1080P/30fps video recording support kore realme 5i,1,0.0
4034,Pixel 4,valo battery backup dey Pixel 4,1,1.0
4035,Realme 8,samne turnament ase cod er tai realme 8 kinlam,1,0.0
4036,Realme 5i,eto valo lagse realme 5i use kore k ir blbo,1,1.0
4037,iPhone 12,iphone 12 . Pro mate ki 112k ekhn intact usa 256 gb version ? ?,1,0.0
4038,Redmi 9,latest update is very bad in redmi 9,0,0.0
4039,Realme 8,realme 8 nisi onk comfortable use krte,1,0.0
4040,Pixel 4,Pixel 4 display aspect ratio hoise 19.5:9?1,0,
4041,Poco x3,poco x3 best battery,1,0.0
4042,Poco x3,poco x3 er Proximity sensor ta valoi,1,0.0
4043,POCO M2,poco m2 oppo ki official,1,1.0
4044,iPhone 12,pocha phone iphone 12,0,0.0
4045,iPhone 12,onek comfortable iphone 12,1,0.0
4046,Realme 8,onno gular cheye realme 8 er chipset valo,1,1.0
4047,Redmi 9,redmi 9 er cpu te 2 ARM Cortex A75 + 6 ARM Cortex A55 ase,1,1.0
4048,Poco x3,ekta valo maner phone hol poco x3,1,1.0
4049,Realme 8,realme 8 er unboxing dekhan?1,0,
4050,Realme 8,khubi baje pic asherealme 8 die,0,1.0
4051,redmi note 8,Vhaia redmi note 8 moto tk ? ?,1,0.0
4052,Pixel 4,aac ase Pixel 4 e,1,0.0
4053,Spark 3,Mi black spark 3 international ?,1,0.0
4054,Galaxy A52,Samsung galaxy a52 need,1,1.0
4055,Poco x3,game khelar somoy poco x3 lag deyna,1,1.0
4056,Pixel 4,hd video valo dekha jay Pixel 4 die,1,0.0
4057,Poco x3,karo poco x3 lagle inbox koren,1,1.0
4058,POCO M2,"Bhai , poco M2 Pro 6/64 er price moto ? axon colour ta available ? ? ?",1,0.0
4059,Mi Note 10,Vai redmi note 10 ( IND ) er price komar wait kortesilam ... ulta baraya dilen dekhi,1,0.0
4060,Vivo V15,vivo V15 মুবাইল ফুন লাগবে,1,0.0
4061,Realme 8,realme 8 valo na?0,0,
4062,Mi Note 10 Lite,Vai apana der racer ki mi redmi note 10 lite asa .. ?,1,1.0
4063,OnePlus 8,oneplus 8 er cameray Panoramic View ase,1,0.0
4064,iPhone 11,iphone 11 er onek replica ber hoise,0,0.0
4065,Realme 8,realme 8 khubi handy,1,0.0
4066,Poco x3,na vai poco x3 e oi problem nai notification onk smotth ashe,1,1.0
4067,POCO F3,poco f3 black available ?,1,0.0
4068,Redmi 9,redmi 9 CN er palm narzo reno3 ? Eta moto 11500/- diya bikri moto !,1,1.0
4069,Realme 8,killer performance in app services realme 8 er,1,0.0
4070,Realme X2,realme x2 e charge valoi thake,1,1.0
4071,POCO X3,poco x3 er sensor pocha,0,1.0
4072,POCO X3,poco x3 bad phone,0,0.0
4073,OnePlus 8,oneplus 8 er Acceleration sensor ta valoi kaj kore,1,1.0
4074,Mi Note,redmi note 9 lagba hmoe delivery charge moto,1,0.0
4075,Poco x3,poco x3 been using it since two weeks now and My God its one hell of an amazing phone,1,1.0
4076,Pixel 4,tor kase Pixel 4 valo lagle ektu bol,1,1.0
4077,Realme X2,vai bonera realme x2 er review share koren,1,0.0
4078,Realme 8,realme 8 er camera da kmn,1,0.0
4079,Redmi 9,redmi 9 e Octa-core CPU use krse,1,1.0
4080,iPhone 11,game khelar jonne nite chaile valo phone hobe iphone 11,1,1.0
4081,Poco x3,poco x3 e Ultra-fast In-display Fingerprint Sensor ase,1,0.0
4082,Narzo 20,narzo 20 lagbe mate ki,1,1.0
4083,Realme 8,realme 8 onek valo phone?1,0,
4084,Realme 8,realme 8 er amoled display ase etai valo lagse,1,1.0
4085,POCO X3,poco x3 oppo price ki komano jabe ?,1,1.0
4086,Pixel 4,Pixel 4 selfi toalr jonne valo,1,0.0
4087,Pixel 4,Pixel 4 e LPDDR4X RAM use krse,1,0.0
4088,Pixel 4,Pixel 4 e micro-SD expansion ase,1,1.0
4089,Redmi 9,redmi 9 er camera saturation valo,1,1.0
4090,iPhone X,iphone x 64 silver price moto ?,1,0.0
4091,Realme 8,amar ekta realme 8 lagbe?1,0,
4092,Poco x3,eto kom price e eto kisu sudu poco x3 ei ase,1,1.0
4093,Realme 5i,ato kom dame realme 5i er cheye valo r paben na,1,1.0
4094,Pixel 4,Pixel 4 er main camera 13 mp,1,1.0
4095,Realme 8,realme 8 er raam onek beshi fast onno phone er cheye,1,0.0
4096,Pixel 4,duita sim use kri tai Pixel 4 nisi,1,1.0
4097,Poco x3,onek positive review ase poco x3 er?1,0,
4098,Realme X2,10 W charger thake realme x2 er sathe,1,0.0
4099,Realme 5i,beshi valo review deklam realme 5i er?1,0,
4100,Redmi 9,baje ekta phone redmi 9,0,1.0
4101,Realme 8,vai dokan ghure dekhen realme 8 chole sob jaygai,1,1.0
4102,Redmi 9,redmi 9 slim na?0,0,
4103,Galaxy A52,ami dress er sathe match kore galaxy a52 purple senset color nisi,1,1.0
4104,iPhone 12,iphone 12 kenar age dekhe nin,0,0.0
4105,Pixel 4,dam to matter kore na r ki ki valo ase Pixel 4 er,1,0.0
4106,Pixel 4,Pixel 4 onek valo ekta phone?1,1,
4107,Galaxy A52,ocean green coor ta onek clasy galaxy a52 er,1,0.0
4108,Realme 8,realme 8 e koyta card slot ase keu bolen,1,1.0
4109,iPhone 12,iphone 12 oppo mate 128gb bd Official iphone mate ? Daam moto ?,1,0.0
4110,Realme X2,valo ekta ram ase realme x2 e,1,0.0
4111,ChaCha,Credit card chacha ki redmi hobe ?,1,0.0
4112,redmi note 10,vai redmi note 10 oppo offer dilen nova ?,1,1.0
4113,Pixel 4,ami amr jomano tk dia kalke Pixel 4 kinlam,1,1.0
4114,iPhone 7,iphone 7 plus er bh moto ?,1,0.0
4115,Realme 8,realme 8 e 3 card slot ase,1,0.0
4116,Mi Note,redmi note 9 oppo available ? find price ?,1,0.0
4117,Realme X2,realme x2 e Octa-core CPU use krse,1,0.0
4118,Pixel 4,Pixel 4 dia radio suni valo lage,1,1.0
4119,Redmi 9,ekta valo phone dorkar redmi 9 er moto,1,1.0
4120,Palm,palm Kobe kombe,1,1.0
4121,OnePlus 8,vai ektu por por restart dea lage baler phone oneplus 8,0,1.0
4122,Realme 8,realme 8 die arame game kheli graphics shei,1,0.0
4123,Realme 8,thikmto sob kisu kaj kore na realme 8 e,0,1.0
4124,Redmi 9,micro-SD expansion are vailable in redmi 9,1,0.0
4125,Realme X2,color na tui featues nuia kisu bol realme x2 er,1,0.0
4126,Pixel 4,hat theke poe gesilo Pixel 4 kisu hynai,1,0.0
4127,Pixel 4,Pixel 4 er battry to valoi onek,1,1.0
4128,Redmi 9,redmi 9 er cpu valo cause Octa-core CPU use krse,1,0.0
4129,Poco x3,onk valo lagse karon poco x3 e USB Type-C port ase,1,0.0
4130,Realme 5i,realme 5i Android 11 use kre valoi,1,1.0
4131,Mi Note,xiaomi note 8,1,1.0
4132,POCO X3,poco X3 sell,1,1.0
4133,Pixel 4,rasel ekta Pixel 4 kine diba plese,1,1.0
4134,POCO X3,poco x3 oppo find . Global available ? Price ?,1,0.0
4135,Mi Note,redmi note 9 oppo ki available mate,1,1.0
4136,Poco x3,poco x3 slim r smooth,1,1.0
4137,KeyOne,Valo avid apni keyone asin,1,0.0
4138,Realme 8,karo ekta solid phone lagle realme 8 nen,1,0.0
4139,Realme 5,realme 5 oppo price ki find,1,1.0
4140,OnePlus 8,keu oneplus 8 er valo ekta review den,1,0.0
4141,Mi Note 10,where adyan delivery update .. please update adyan delivery stock .. our demund redmi note 10 oppo,1,1.0
4142,Poco x3,64 mp ai quad camera ase poco x3 e,1,0.0
4143,iPhone 11,iphone 11 er ram barano o jay,1,0.0
4144,redmi note 9,redmi note 9 nibo,1,1.0
4145,Poco x3,sbai poco x3 er joygan gacche,1,0.0
4146,iPhone 12,faltu ekta phone hocche iphone 12,0,1.0
4147,Realme X2,gpu konta use krse realme x2 e,1,0.0
4148,POCO X3,poco x3 er design wrost,0,0.0
4149,Redmi 9,valo batterybackup chaile redmi 9 nie nite paris,1,0.0
4150,Honor 10 Lite,Huwaei honor 10 lite new nord used ? & available find watch branch ?,1,1.0
4151,Pixel 4,kom dame valo maner ekta phone Pixel 4,1,0.0
4152,Mi Note 10,redmi note 10 warp mate 6/128 sell korbomatro 5din hoice nici je,1,0.0
4153,iPhone 12,iPhone 12 felt indeed compact and light,1,0.0
4154,Poco x3,poco x3 e total 4 ta lens ase,1,0.0
4155,Redmi 9,sensor thikmt okaj kore na redmi 9 er,0,1.0
4156,Realme 8,realme 8 e fmm radio nai jeta khubi dissapointing,0,1.0
4157,Galaxy S20 FE,Samsung galaxy S20 FE er ki colour mate ?,1,1.0
4158,POCO X3,poco x3 oppo ( 8/128 ) available ache,1,1.0
4159,Poco x3,Light sensor ase poco x3 e,1,1.0
4160,Mi Note,redmi note 9 Pro iphone er amount moto .,1,0.0
4161,Realme 8,"na redmi nien na, realme 8 nen",1,0.0
4162,iPhone 12,Auto image stabilizatio kora jay iphone 12 die,1,1.0
4163,iPhone 11,ha vai britghness joss iphone 11 er?1,0,
4164,POCO X3,এইটা POCO x3 oppo এর জন্য পাওয়া যাবে ?,1,0.0
4165,Redmi 9,redmi 9 poor quality phone tk nosto,0,0.0
4166,Redmi K30,redmi k30 oppo available ?,1,1.0
4167,Redmi 9,redmi 9 phone ta one kvalo lagse,1,1.0
4168,POCO X3,poco x3 phone ektu por por lag kore,0,0.0
4169,Galaxy A52,motamoti sob feature e use krlam valoi lase galaxy a52,1,1.0
4170,Mi Note 10,redmi note 10 nibo play coll,1,1.0
4171,Realme 8,phone restart dilei sob problem jayga realme 8 e,1,1.0
4172,OnePlus 8,Proximity sensor ase oneplus 8 e,1,0.0
4173,Poco x3,Post a detailed review for poco x3,1,1.0
4174,iPhone 11,iPhone 11 isn't Apple's most premium model,0,1.0
4175,Mi Note 10,redmi note 10 oppo 6/128 price PLEASE,1,0.0
4176,Mi 11X,Mi 11x oppo anar play ache ?,1,0.0
4177,Poco x3,keu amke ektu bole poco x3 nea thik hbe ki na,1,1.0
4178,Realme X2,ami amr jomano tk dia kalke realme x2 kinlam,1,1.0
4179,10 Plus,nokia 10 plus lagbokmne order kormo,1,1.0
4180,Oppo Reno,OPPO RENO NEW Price moto ?,1,1.0
4181,Poco x3,8 gb ram ase poco x3 e?1,1,
4182,iPhone 11,iphone 11 er price koto?,1,0.0
4183,Redmi 9,mp3 ase redmi 9 e,1,0.0
4184,iPhone 11,asphalt 9 kheli realme8 die kno lag deinai kokhono,1,1.0
4185,Realme 5i,3 ta card slot chaile realme 5i nen,1,1.0
4186,Redmi 9,keu redmi 9 kinben na purai faltu,0,1.0
4187,Redmi 9,redmi 9 er update baje hoise,0,0.0
4188,Mi Note 10,redmi note 10 price key2 find & products key2 available ?,1,1.0
4189,Pixel 4,Pixel 4 valo tai etai kinbo,1,1.0
4190,Redmi 9,fatu phone redmi 9,0,0.0
4191,Redmi K20,I need it nord redmi K20,1,1.0
4192,iPhone 12,khubi faltu korse iphone 12,0,1.0
4193,Mi Note,xiaomi redmi note 9 4/64 price moto ? ? ? Used,1,0.0
4194,Realme 5i,realme 5i e UIS Max Video Stabilization ase,1,1.0
4195,iPhone 12,one kvalo ram iphone 12 er,1,1.0
4196,POCO X3,keu poco x3 kinben na,0,1.0
4197,Realme 8,realme 8 gf k gift krbo valo phone,1,0.0
4198,Palm,palm baraco,1,1.0
4199,Poco x3,killer performance in gamming poco x3 er,1,1.0
4200,iPhone 12,Smart HDR 3 ase iphone 12 e,1,0.0
4201,iPhone 12,The iPhone 12 saves photos with balanced dynamic range,1,1.0
4202,Redmi 9,ha redmi 9 er camer aonk valo,1,1.0
4203,iPhone 12,IEC standard 60529 iphone 12,1,1.0
4204,OnePlus 8,oneplus 8 er cameray onk vejal,0,0.0
4205,iPhone 12,iphone 12 oppo earphone home delivery hobe sreepur gazipur,1,0.0
4206,Redmi 9,redmi 9 er brightness kto,1,1.0
4207,Redmi 9,redmi 9 er onek demand thakena beshidin,1,0.0
4208,Realme 8,eto valo lagse realme 8 use kore k ir blbo,1,1.0
4209,Mi Note 10,redmi note 10 4/64 ekhono ki ei dame paoya mate,1,1.0
4210,Realme 5i,vai realme 5i taratari stock koren,1,0.0
4211,Realme X2,realme x2 moto find use ?,1,0.0
4212,Poco x3,eto valo battery and onk lightweight poco x3,1,0.0
4213,Moto G20,Is moto g20 available ? find price ?,1,1.0
4214,Redmi 9,High audio output amplified by large 0.7CC speaker box ase redmi 9 e,1,1.0
4215,Realme 7 ,realme 7 oppo unofficial price moto ....,1,1.0
4216,Galaxy S10,galaxy S10 lite 8/512 Available ? ? ?,1,1.0
4217,Redmi 9,redmi 9 e onek valo battery backup,1,1.0
4218,Realme X2,valo ekta battery backup cahile realme x2 nen,1,1.0
4219,Redmi 9 Power,redmi 9 power er price moto vai ?,1,1.0
4220,Pixel 4,Pixel 4 er 5020 battery dekhe kinsi,1,1.0
4221,Realme 8,realme 8 die keu class korsen?,1,0.0
4222,POCO X3,poco x3 faltu phone?0,1,
4223,Realme 8,na vai redmi er cheye realme 8 er battery backup beshi,1,0.0
4224,Pixel 4,Pixel 4 e Up to 2.0 GHz cpu ase,1,1.0
4225,iPhone 12,please keu amake ekta iphone 12 den,1,1.0
4226,Redmi 9,carbon grey colortar jonnei redmi 9 nisi,1,0.0
4227,Oppo Reno3,oppo reno3 2z price,1,0.0
4228,Poco x3,ammur jonne ekta poco x3 kinbo,1,1.0
4229,iPhone 11,valo lagenai iphone 11 ekdom e,0,0.0
4230,Pixel 4,Height: 163.32mm Pixel 4 er display er,1,0.0
4231,Galaxy A52,galaxy a52 er onek positive reviw dksi,1,1.0
4232,Galaxy A02,Hi galaxy A02 mate ?,1,1.0
4233,Poco x3,on valo backup dey poco x3 er battery,1,0.0
4234,Redmi 9,redmi 9 e kono khrap kisu nai,1,1.0
4235,Redmi 9,redmi 9 e valo gps ase,1,1.0
4236,Poco x3,sob features ase poco x3 e,1,1.0
4237,OnePlus Nord,oneplus nord n10 used price play,1,1.0
4238,Redmi 9,redmi 9 hate nile onk classy lage,1,1.0
4239,Redmi 9,redmi 9 er reading mode ta onek valo,1,0.0
4240,OnePlus 8,oneplus 8 onek valo phone?1,0,
4241,Redmi 9,tor kase redmi 9 valo lagle ektu bol,1,1.0
4242,Mi Note,Ami redmi note 8 tempo,1,1.0
4243,OnePlus 8,oneplus 8 er onek negtive review paben,0,1.0
4244,iPhone 11,amaze iphone 11 oppo lagve play call mate 01754888159,1,1.0
4245,Poco x3,vai poco x3 er upor ekta review video banan,1,0.0
4246,Redmi 9,redmi 9 er sensor gula to valo,1,1.0
4247,iPhone 11,iphone 11 sudu sudu dam beshi,0,0.0
4248,Redmi 9,LPDDR4X RAM use krse redmi 9 e,1,0.0
4249,Poco x3,poco x3 gf k gift krbo valo phone,1,1.0
4250,OnePlus 7T,oneplus 7t er price moto,1,1.0
4251,OnePlus 8,oneplus 8 oppo price .. ?,1,0.0
4252,Poco x3,best budget phone poco x3?1,0,
4253,Realme 8,realme 8 er sath ekta valo 5V/6A Charging Adapter paisi,1,1.0
4254,Realme 8,realme 8 er Proximity sensor ta valoi,1,1.0
4255,Mi Note 10,Amr kas thaka 10tk blade nesa redmi note 10,1,1.0
4256,OnePlus 8,oneplus 8 er selfie camera kmn,1,1.0
4257,Poco x3,samne turnament ase cod er tai poco x3 kinlam,1,1.0
4258,Realme 8,8 gb ram ase realme 8 e?1,1,
4259,OnePlus 8,oneplus 8 shera?1,1,
4260,Redmi 9,redmi 9 kn lagbe iphone nao,1,0.0
4261,iPhone 12,notun kno kisu add korenai iphone 12 e,0,1.0
4262,Poco x3,keu poco x3 chalaile review den,1,0.0
4263,Redmi K40,redmi k40,1,1.0
4264,Pixel,Ami pixel mi ta nibo keyone,1,0.0
4265,POCO X3,poco x3 find ( 6/128gb ) unofficial available ? ?,1,1.0
4266,iPhone 12,iphone 12 er sathe cahrger deyna?0,1,
4267,OnePlus Nord,oneplus nord n 10 is avilable ?,1,1.0
4268,Poco x3,poco x3 hate nile ekta premium feel dey,1,1.0
4269,iPhone X,I iphone x ?,1,0.0
4270,iPhone 11,iphone 11 kinbo na charger nai,0,1.0
4271,OnePlus 8,oneplus 8 e fmm radio nai jeta khubi dissapointing,0,0.0
4272,Realme 5i,USB Type-C port use krse realme 5i e,1,0.0
4273,Redmi 9,redmi 9 er sensor pocha,0,1.0
4274,Realme X2,ocean green coor ta onek clasy realme x2 er,1,1.0
4275,iPhone 11,notun kno kisu add korenai iphone 11 e,0,0.0
4276,POCO X3,audio quality khubi baje poco x3 er,0,1.0
4277,Pixel 4,je jai boluk Pixel 4 shera,1,1.0
4278,iPhone 12,iOS is not customization-friendly in iphone 12,0,0.0
4279,Pixel 4,Pixel 4 er reading mode ta onek valo,1,1.0
4280,Realme 8,realme 8 best battery,1,1.0
4281,Mi Note,Amar redmi note 9 lagbe,1,0.0
4282,iPhone 12,camera contrast onk high iphone 12 e,0,0.0
4283,Pixel 4,amar Pixel 4 er review dorkr,1,1.0
4284,Moto E ,note plus 7t ki nexus moto e available hobe ?,1,1.0
4285,Realme 8,Vai realme 8 warp price ?,1,0.0
4286,Pixel 4,amar akse Pixel 4 er battery onek valo lagse,1,0.0
4287,Realme X2,ami dress er sathe match kore realme x2 purple senset color nisi,1,1.0
4288,Realme 8,octa core CPU use krse realmne 8 e deklam,1,0.0
