,model,comment,sentiment,sex
2967,Realme 8,kom dam mane valo realme 8,1,0.0
4762,POCO X3,poco x3 die free fire khela jabe na,0,0.0
561,Poco x3,poco x3 e pic edit korar jonne onk sundor sundor filter ase,1,0.0
607,Score M,poco x2 exchange score mi 11 lite 8/128 note chacchilam ? ?,1,1.0
2954,Realme 8,don'y buy realme 8,0,0.0
4271,OnePlus 8,oneplus 8 e fmm radio nai jeta khubi dissapointing,0,0.0
2387,Realme 8,realme 8 er fingerprint sensor ta valoi fast,1,1.0
5014,iPhone 11,iphone 11 er sudu camera valo r kisu valo na,0,0.0
1430,Realme 8,valo onek realme 8,1,1.0
3279,OnePlus 8,USB Type-C Cable dey oneplus 8 er sathe?1,1,
2212,iPhone 12,Dual 12MP camera system iphone 12?1,1,
4737,POCO F3,poco f3 palm ki 31 .. 32 ... as ba,1,0.0
4161,Realme 8,"na redmi nien na, realme 8 nen",1,0.0
3532,Mi Note 10,redmi note 10 6/128 moto ? ?,1,0.0
4260,Redmi 9,redmi 9 kn lagbe iphone nao,1,0.0
4113,Pixel 4,ami amr jomano tk dia kalke Pixel 4 kinlam,1,1.0
4284,Moto E ,note plus 7t ki nexus moto e available hobe ?,1,1.0
3038,Poco x3,lagging nai poco x3 e medium graphics e?1,0,
1974,Pixel 4,Pixel 4 er speker quality valo,1,0.0
4082,Narzo 20,narzo 20 lagbe mate ki,1,1.0
1952,Realme 8,realme 8 khub valo,1,0.0
3685,Realme 8,realme 8 er earphone gula pura makkhon,1,1.0
2155,Galaxy A52,galaxy a52 kinbo jeu diben,1,0.0
4377,Pixel 4,Width: 77.01mm Pixel 4 er,1,0.0
4587,Realme 8,realme 8 er cpu to valoi octa core,1,1.0
2890,Pixel 4,Pixel 4 er brightness kto,1,1.0
3362,OnePlus 8,oneplus 8 er 60 hz display khubi khrap,0,1.0
5017,Redmi 9,redmi 9 to onek alo ekta phone,1,1.0
1569,OnePlus 8,oneplus 8 er valo dik hocche edai 3 ta card slot ase,1,1.0
389,Mi Note 10,redmi note 10 6/128 current price ?,1,0.0
2024,Realme 5i,sobchey valo phone hocche realme 5i,1,0.0
638,iPhone 11,iphone 11 used price moto ? ? Box watch charger,1,0.0
1945,Redmi 9,redmi 9 e blue r green mix color ta joss,1,0.0
2693,iPhone 12,keu iphone 12 kinben na sudu sudu,0,1.0
533,Galaxy S10,Vai amaze galaxy s10 lagbe kivabe nibo,1,0.0
1970,iPhone 11,iphone 11 dai saradin game kheli phone gorom hoyna,1,0.0
398,Palm,dekh nord iphone er palm 1000 taka barche,1,1.0
1600,Poco x3,poco x3 sbai onek posondo korse,1,0.0
1583,Pixel 4,camera performance kemon Pixel 4 er,1,0.0
3895,Redmi 9,redmi 9 selfi toalr jonne valo,1,1.0
5138,Mi 11 Lite,Mi 11 lite 5g kobe asbe .. ?,1,0.0
708,Realme 8,realme 8 er ram nia kisu bolen vai,1,1.0
3351,Realme 8,low light e realme 8 er camera purai crap,0,0.0
1712,Redmi 9,redmi 9 er ocean greancolor tar upor crush khaisi,1,1.0
4722,POCO X3,poco x3 e kono pouch nai,0,0.0
131,POCO X3,poco x overheatd a lot,0,1.0
3504,Mi Note 10,redmi note 10 oppo mate ?,1,0.0
185,Realme 7 ,realme 7 unofficial moto 6/64,1,0.0
2855,OnePlus 8,ei time e oneplus 8 er cheye valo phone r nai,1,1.0
325,Realme 8,ekta comfortable phone hosse realme 8,1,1.0
4184,iPhone 11,asphalt 9 kheli realme8 die kno lag deinai kokhono,1,1.0
3427,Poco x3,ami poco x3 chai,1,1.0
5221,Realme 8,premium look purai realme 8 er,1,1.0
3686,OnePlus 8,Bhaia oneplus 8 ki ki honor variant mate ?,1,1.0
1850,Galaxy A52,galaxy a52 er battery shera valo,1,1.0
3976,iPhone 11,Modaret condition mate ki iphone 11 er,1,0.0
862,POCO X3,poco x3 er bad reviews beshi,0,0.0
2306,Redmi 9,Macro mode available ase redmi 9 e,1,0.0
1650,Poco x3,poco x3 er ram barano o jay,1,1.0
582,iPhone 12,Optical image stabilization ase iphone 12 e,1,0.0
2858,Realme X2,amar kase realme x2 ase niben,1,0.0
3891,iPhone X,iphone X price ? ? ?,1,1.0
327,iPhone 12,Vai iphone 12 128 gb price ta jodi bolten,1,1.0
1656,Mi 11 Lite,Mi 11 lite 5G kobe anben,1,0.0
30,Realme 5i,Sony IMX471 Sensor asae realme 5i er cameray,1,0.0
2528,Realme 8,realme 8 er batter valo vai,1,0.0
2262,Realme 5i,realme 5i eto valo r comfortable,1,0.0
220,Realme 5i,jak keu pubg player der jonne phone banaise realme 5i,1,0.0
1160,Realme 8,realme 8 5P lens ase selfei cameray,1,1.0
3272,Redmi 9,redmi 9 er gpu 950 MHz,1,1.0
2432,Realme 5i,amar realme 5i dorkar koi pabo,1,0.0
1446,ChaCha,note 10 6/128 note chacha,1,0.0
3731,Poco x3,mdium graphiscs e poco x3 kno lag deyna,1,0.0
2373,Pixel 4a ,I maven need Samsung a52/ pixel 4a grand new iphone .,1,1.0
3008,Palm,eita free shop a gele e dia vibe ei jonnu palm dei nai,1,1.0
1332,redmi note 10,redmi note 10 s ?,1,1.0
715,Realme 8,realme 8 bug r defect die vora,0,0.0
937,Poco x3,sobchey valo lagse Magnetic induction sensor ase poco x3 e,1,1.0
2504,Palm,oneplus 7pro use warp palm moto,1,0.0
475,Pixel 4,type c port er jonne Pixel 4 nisi,1,1.0
2884,Mi Note 10,redmi note 10 oppo official kobe ashbe ?,1,0.0
2779,Poco x3,Its not a problem for poco x3 because it just shows that less numbers but the system is not consuming that much RAM and it will make more memory available whenever needed....think of it as dynamic reserving of memory,1,1.0
2136,iPhone 11,"you can't change icons, fonts, transition effects, notification and control center behavior in iphone 11",0,1.0
4580,Mi Note 10,redmi note 10 Pro ki international nokia Indian ?,1,0.0
971,Poco x3,AI Beauty feature ase poco x3 e,1,0.0
5072,Pixel 4,Pixel 4 e build in recahrgable battery ase,1,1.0
4055,Poco x3,game khelar somoy poco x3 lag deyna,1,1.0
214,Realme 8,ekta realme 8 lagbe amar?1,0,
177,Galaxy A52,galaxy a52 er cpu valo cause Octa-core CPU use krse,1,0.0
3937,Mi Note 10,bhai redmi note 10 dekhte narzo ... R avid page 1000 % trusted amr agher phab eta thki anaisi,1,1.0
4879,Redmi 9,"redmi 9 valo tai chaisi, sathe iphone o dao somossa to nai",1,0.0
2450,iPhone X,iphone x available ?,1,1.0
307,Realme 8,onk aram paisi realme 8 use kore,1,1.0
3809,Galaxy A52,eMMC 5.1 rom ase galaxy a52 e,1,1.0
3167,Redmi 9,ocean green color ta keu dekso redmi 9 er,1,0.0
1524,Poco x3,ha poco x3 die wild rift khela jay,1,1.0
4269,iPhone X,I iphone x ?,1,0.0
3328,Pixel 4,Pixel 4 to valo ekta phone,1,0.0
2119,Galaxy A52,galaxy a52 hate nile onk classy lage,1,0.0
2681,Realme 8,realme 8 overheat while gaming & sometimes internet surfing or downloading,0,1.0
4676,iPhone 8,I iphone 8+ er white colour ta hobe ki ? ? ?,1,1.0
1831,iPhone 12,iphoen 12 e valo gpu use krse,1,0.0
3646,Realme 8,realme 8 been using it since two weeks now and My God its one hell of an amazing phone,1,0.0
4314,iPhone 11,eye-popping hues nai iphone 11 e,0,0.0
2162,POCO X3 Pro,"POCO X3 Pro এর অফার থাকলে বইলেন , এইসব লুতুপুতু খেলা দেখায়েন নাহ।",1,1.0
2164,Redmi 9,faltu phone redmi 9 dont buy,0,1.0
1980,Mi Note,redmi note 9 unofficial ki available of palm honor,1,0.0
3643,Realme 8,amar akse realme 8 er fingerprint sensor ta beshi valo lagse,1,0.0
2591,Galaxy A52,sunlight mode support kore galaxy a52,1,0.0
387,iPhone 12,iphone 12 ekta pocah phone,0,0.0
5019,Mi Note 10,galaxy redmi note 10+,1,1.0
5189,Realme 5i,realme 5i cash avid korbo,1,0.0
2406,iPhone 12,big notch ase iphone 12 e,0,1.0
3198,Redmi 9,ei budget e redmi 9 e sbchey valo,1,1.0
2993,Pixel 4,best performance dey Pixel 4,1,1.0
3133,Poco x3,poco x3 has the best of the entire 5 to 8 lineup,1,0.0
3984,Pixel 4,Pixel 4 valo ase,1,1.0
1106,iPhone 12,iphone 12 er color gula onek sundor,1,0.0
3083,Poco x3,poco x3 eto valo kn,1,0.0
3789,Redmi K40,Any update of redmi k40 ?,1,1.0
748,Realme X2,950 MHz gpu ase realme x2 e,1,0.0
3523,iPhone 11,iphone 11 64 gb BH moto % ? Nite chai .,1,1.0
4537,redmi note 10,redmi note 10 white colour ta ache ki,1,1.0
1927,Galaxy A52,galaxy a52 er purple sunset color meyeder jonen perfect,1,1.0
2166,Realme C12,realme c12 lagbe amr ekta,1,0.0
4656,Redmi 9,redmi 9 e type c port ase,1,1.0
248,Pixel 4,Pixel 4 dual 4g support kore,1,1.0
1722,ChaCha,iphone a problem chacha vaiya,1,1.0
298,Galaxy A52,amr bf galaxy a52 gift chay,1,0.0
295,Pixel 4,Pixel 4 er sathe charger dey,1,0.0
4914,OnePlus 6,à¦­à¦¾à¦‡ oneplus 6 à¦•à¦¿à¦¨à¦¤à§‡ à¦šà¦¾à¦‡à¥¤,1,0.0
1770,Redmi 9,faltu phone redmi 9 call record er option nai,0,1.0
1313,Realme 5i,realme 5i shera?1,0,
2267,Pixel 4,ei budget e Pixel 4 e sbchey valo,1,0.0
545,Galaxy S8,samsung galaxy s8 dekhte chai,1,1.0
2567,iPhone 12,keu amake ekta iphone 12 gift koren,1,1.0
4606,Nokia 7 Plus,nokia 7 plus warp iphone ta lagbe ...,1,0.0
775,Realme 8,realme 8 er cameray Super Nightscape ase,1,0.0
4792,Poco x3,poco x3 cahra r ki ase jibone,1,1.0
5102,Realme 8,gamer der jonen best budget phone realme 8,1,0.0
33,Redmi 9,valo maner agps ase redmi 9 e,1,0.0
3172,Poco x3,re vai reply den na ken poco x3 kinbo,1,0.0
2955,Redmi 9,redmi 9 e valo maner mkv ase,1,1.0
257,Realme 8,ha realme 8 e battery onk valo,1,1.0
1877,Realme C3,realme c3 4/64 hobe ?,1,0.0
1339,iPhone 11,iphone 11 oppo note chai,1,0.0
4653,Pixel 4,jaan amake Pixel 4 kine dao,1,1.0
481,OnePlus 8,amar kase sobcheye valo lagse oneplus 8,1,0.0
2239,Mi Note 10,redmi note 10 price,1,0.0
2998,Galaxy S20,Samsung galaxy s20 plus er price moto,1,0.0
3744,Redmi 9,ami ekta redmi 9 nibo,1,0.0
2049,iPhone 12,kinbo na iphone 12 charge beshi thake na,0,0.0
1139,iPhone 7,iphone 7 plus BH ?,1,0.0
2802,Realme 8,Tilt-shift kora jay realme 8 er camera die,1,1.0
4631,iPhone 12,ajob headphone nai ken iphone 12 er sathe,0,1.0
2980,Palm,palm 8 lagbe,1,0.0
3971,Redmi 9,total 3 ta card slot available ase redmi 9 e,1,0.0
2366,Realme 8,sobkichu milay realme 8 valo ekta phone,1,0.0
883,Realme 8,tk jomacchi realme 8 kinbo,1,1.0
1680,iPhone 8,gusti chudi shawwar iphone er . iphone 8 er warranty den nai,1,0.0
4749,Poco x3,keu review den poco x3 er camera lens er,1,1.0
3904,Poco x3,dost poco x3 ne valo hobe,1,0.0
3221,Realme 8,realme 8 er port to valoi,1,0.0
3285,Pixel 4,4g use krar jnne Pixel 4 best dual 4g ase,1,1.0
787,iPhone 7,iphone 7 asa ?,1,0.0
1419,Galaxy A52,12 nm FinFET cpu use krse galaxy a52 e,1,0.0
142,Poco x3,amr phone er performance khubi valo poco x3,1,1.0
2610,Realme 5i,720P/60fps video recording kora jay realme 5i dia,1,1.0
1675,Realme 5i,pubg khelsi realme 5i e khubi valo lagse,1,1.0
4287,Realme X2,ami dress er sathe match kore realme x2 purple senset color nisi,1,1.0
249,Oppo A92,oppo A92 sell kora jabe ?,1,0.0
346,iPhone 11,iphone 11 battery Percentage . ?,1,0.0
709,OnePlus 8,oneplus 8 er unboxing dekhan?1,1,
191,Poco x3,amar reakta poco x3 lagbe,1,1.0
3081,OnePlus 8,"photo real lage na, painting er moto lage oneplus 8 er",0,0.0
3757,Poco x3,poco x3 smule user der jonne best,1,1.0
98,OnePlus 8,oneplus 8 er camera ekdm e valo na,0,1.0
3459,Redmi 9,redmi 9 4/64 price moto ? ? ?,1,1.0
2048,Poco x3,Good Amoled display for movies & shows colors are better than any non amoled display ase poco x3 e,1,0.0
1400,Redmi 9,redmi 9 e besh valo valo kisu sensor dise,1,0.0
3234,Mi Note 10,redmi note 10 Pro Max official নাকি ভাই,1,1.0
1479,iPhone XR,iphone XR 64 gb price ?,1,0.0
1642,Galaxy A52,valo battery backup dey galaxy a52,1,1.0
2997,OnePlus 8,sala mal marka phone oneplus 8 bar bar restart ney,0,1.0
1107,Note 8,Infinix note 8i mate key2 droid 11+xos 7.6 update ashbe ?,1,1.0
2740,iPhone XR,iphone xr grand new price please,1,1.0
282,Realme 8,Realme 8 is the best choice..,1,0.0
2826,POCO X3,poco x3 oppo global price ?,1,1.0
1155,Poco x3,ekta poco x3 den keu,1,1.0
2563,POCO F3,8/256 poco f3 price,1,1.0
2172,Poco x3,duita color poco x3 er,1,0.0
511,OnePlus 8,oneplus 8 kine keu tk nsto korben na,0,0.0
4735,Redmi 9,redmi 9 die valo pic tola jay,1,0.0
2810,iPhone 12,low light photo onek joss iphone 12 e,1,0.0
3943,Pixel 4,Pixel 4 kinbo soon,1,0.0
2337,Poco x3,amito poco x3 ekdin charge die tana 3 din chalai,1,0.0
4313,OnePlus 8,sbar review dekhe oneplus 8 kine fellam besh valo,1,1.0
107,OnePlus 8,sob kisu ase oneplus 8 e,1,1.0
3629,Mi Note,redmi note 9 Pro 6/128 price.and redmi note 9 . 4/128 price,1,0.0
28,Realme 5i,realme 5i lagbe,1,1.0
3712,Galaxy Note 20,galaxy note 20 ultra ki chinese nokia global ?,1,1.0
3664,Realme 8,realme 8 e di realme diler use kora jay?,1,1.0
1298,iPhone 12,12MP camera ase iphone 12 e,1,0.0
2021,iPhone 12,pocha iphone 12,0,0.0
1192,iPhone 12,iphone 12 is the fastees phone,1,0.0
508,Pixel 4,Pixel 4 e sunlight mode ase,1,1.0
1212,iPhone 12,night mode e pic kharap aseh iphoen 12 e,0,0.0
5143,Poco x3,poco x3 er cameray Panoramic View ase,1,1.0
134,Realme X2,valo battery backup dey realme x2,1,1.0
2657,Redmi 9,ekdom e valo lagenai redmi 9,0,1.0
4701,Realme 5i,keu amake ekta realme 5i gift koren,1,1.0
3488,OnePlus 8,SIM Card Needle paben oneplus 8 er box e valoi,1,0.0
15,Realme X2,realme x2 er battery review den keu,1,0.0
2953,Redmi 9,tpu case dey redmi 9 er sathe,1,1.0
2782,Poco x3,poco x3 e eto fast cahrging kmen hoy amie obak hoye jai,1,1.0
4464,Poco x3,poco x3 lagbe,1,0.0
2875,POCO X3,Tnx vai poco x3 peyesi intex iphone !,1,0.0
2335,iPhone 11,"na vai ekom damer modde best pgone iphone 11, kono somossa nai",1,0.0
4896,Mi Note,redmi note 8 ta lagbe ? ?,1,1.0
806,Poco x3,poco x3 ekta comfortable phone,1,0.0
5147,Poco x3,poco x3 khubi valo lagse amar cheler,1,0.0
2725,Realme 8,jekno game khela jay realme 8 die,1,1.0
3765,OnePlus 8,oneplus 8 perfect combination,1,0.0
4760,Pixel 4,ekbar cahrge dile onekkhon chole redmi 8,1,1.0
2308,Poco x3,ekta 5V/6A Charging Adapter paisi poco x3 er sathe valoi,1,1.0
2182,Poco x3,amar poco x3 onk valo lagse,1,1.0
5158,Realme 8,realme 8 is better market e ekhn,1,0.0
2128,POCO X3,gaming er jnno do not buy poco x3,0,1.0
1995,iPhone 12,iphone 12 availeble ase?,1,0.0
267,iPhone 12,ekdom e charge thake na iphone 12 e,0,0.0
4808,Redmi 9,keu redmi 9 kinben na,0,0.0
1496,OnePlus 8,music through 3.5mm jack is very flat not impressed like Dolby Atmos in oneplus 8,0,0.0
1628,Narzo 20,realme narzo 20 box dabe nova . Copy nova ki,1,0.0
4724,Mi Note 10,redmi note 10 oppo international availabe ? nova thakle kobe paoa jabe ?,1,1.0
3653,Palm,Vai oneplus er palm dehi Google e 70 k,1,0.0
3426,Realme 5i,sob pubg vai bonra realme 5i kinen,1,1.0
4331,iPhone 11,iphone 11 64 GB japan & USA inactive slim box er current price ?,1,1.0
3180,Realme X2,valo ekta cpu use krse realme x2 e,1,0.0
4143,iPhone 11,iphone 11 er ram barano o jay,1,0.0
112,Redmi 9,jani redmi 9 e diba cause iphone keanr tk nai tmr,1,1.0
0,Realme 8,realme 8 die selfie den keu,1,0.0
464,Realme 8,ami kinsi silver realme 8 sundor onek,1,0.0
2509,Realme 7 ,realme 7 oppo is up nord sale,1,0.0
516,Redmi 9,sound quality bad redmi 9 e,0,0.0
3104,Galaxy A52,Samsung galaxy A52 available ? ? ?,1,1.0
2929,Redmi 9,khubi valo ekta phone redmi 9,1,1.0
367,iPhone 12,iphone 12 128gb USA,1,0.0
3859,Realme 5i,valo ekta dispaly krse realme 5i,1,1.0
981,Realme X2,realme x2 er purple sunset color meyeder jonen perfect,1,0.0
5056,iPhone 12,apple onek imporve korse iphone 12 e,1,0.0
4996,Poco x3,vai review chai poco x3 er,1,0.0
4307,Realme X2,amar kase carbon grey color ta beshi valo lagse realme x2 er,1,1.0
2508,Poco x3,online class korar jonne ekta poco x3 kinlam,1,0.0
1185,Realme 8,Bokeh Effect Control kora jay realme 8 die,1,0.0
217,Realme X2,realme x2 arame use krte pari charge nie kno pera nai,1,1.0
4365,Pixel 4,Pixel 4 e selfie valoi uthe,1,0.0
2198,iPhone 11,iphone 11 e cahrge thake na,0,0.0
2381,Mi Note 10,redmi note 10 oppo mate official available ?,1,1.0
2031,OnePlus 8,oneplus 8 er music quality eto poor kn vai,0,1.0
1225,Mi Note 10,redmi note 10 6/128 unofficial Price moto,1,1.0
558,OnePlus 8,don't buy oneplus 8,0,1.0
1688,Realme 8,sobchey besi sell hocche realme 8,1,0.0
3968,Poco x3,"na vai ekom damer modde best pgone poco x3, kono somossa nai",1,0.0
2736,Mi 11 Lite,mi 11 lite 6/128 price,1,0.0
1930,Redmi 9,eto baje phone redmi 9,0,0.0
935,Realme 8,realme 8 er reiew sbcheye valo deklam,1,0.0
4097,Poco x3,onek positive review ase poco x3 er?1,0,
3283,Realme 8,valo maner ram ki use krse realme 8 e?,1,0.0
2479,POCO M3,poco M3 6/128 hobe ?,1,1.0
4019,Galaxy A52,amar ek boro vai kinso galaxy a52,1,1.0
2784,Mi Note 10,Is redmi note 10 Gobal variant available,1,0.0
4641,Pixel 4,Pixel 4 nen besh valo,1,0.0
4469,Poco x3,AI Colour Portrait o kora jay poco x3 die,1,0.0
2326,Redmi 9,game khealr somoy onek lag kore redmi 9,0,1.0
4163,iPhone 11,ha vai britghness joss iphone 11 er?1,0,
3294,Mi Note 10,official kkon tke poya vibe sir ? gift card dye official redmi note 10 oppo 108 mp note narzo sir ?,1,1.0
772,Redmi 9,fm radio suni redmi 9 e ase naki janan,1,1.0
3633,Realme 8,amazon prime chole na realme 8 die,0,0.0
2852,Pixel 4,keu ki ektu review diben Pixel 4 er,1,0.0
263,Realme 8,ekta solid phone realme 8,1,0.0
110,OnePlus 8,sobchey beshi positive reaview deklam oneplus 8 er,1,0.0
2196,OnePlus 8T,oneplus 8t price,1,0.0
2199,OnePlus 8,oneplus 8 oppo available ?,1,1.0
1265,Pixel 4,keu ektu bolen Pixel 4 4g support kore ki na,1,1.0
644,Oppo Reno3,Vai oppo reno3 5 new official price moto porbe ?,1,1.0
3823,Oppo F1,Assalamu alaikum vaia amr kache oppo f15 mate exchange note cacchi samsung a71sathe kichu tk avid korbo ....,1,0.0
4480,Realme 5i,realme 5i best battery,1,0.0
255,Redmi 9,redmi 9 e onek khn battery support dey,1,0.0
3449,Poco x3,1000 nits brightness poco x3 er etai nea best option,1,1.0
837,Realme X2,dam to matter kore na r ki ki valo ase realme x2 er,1,1.0
876,Mi Note,AMR redmi note phoneta lagbe mate kokhon phab,1,0.0
3149,Poco x3,poco x3 ki ekhn stock e ase?,1,1.0
2499,Redmi 9,redmi 9 er features o valo sob,1,0.0
5179,Realme 5i,ami realme 5i kinbo amr husband er jonne,1,0.0
2820,OnePlus 8,ha amio deksi 119? Ultra wide-angle lens ase oneplus 8 e,1,0.0
576,Realme 8,keu ektu bole realme 8 er battery backup koto?,1,0.0
2034,POCO X3,poco x3 khubi faltu ekta phone,0,1.0
3160,Redmi 9,wireless radior jonne redmi 9 nen,1,1.0
3347,Realme 8,realme 8 has amazing battery backup and gaming experience is superb,1,1.0
4877,Galaxy A52,galaxy a52 er cpu hocche 12 nm FinFET,1,0.0
4129,Poco x3,onk valo lagse karon poco x3 e USB Type-C port ase,1,0.0
4045,iPhone 12,onek comfortable iphone 12,1,0.0
2275,iPhone 12,Sapphire crystal lens cover ase iphone 12 er,1,1.0
3961,Redmi 9,Vibration Motor sensor ase redmi 9 e,1,0.0
4649,Realme 8,realme 8 ekta jinis vai akdom elite class,1,1.0
2139,Mi Note 10,redmi note 10 oppo mate hove .... unofficial 8/128,1,0.0
5194,Realme X2,amar realme x2 er review dorkr,1,0.0
4296,Realme 5i,sobcheye valo phone ekhn realme 5i,1,0.0
3371,Mi Note 10,Need redmi note 10 Pro 6/128,1,0.0
4325,iPhone 12,baje phone iphone 12?0,1,
1330,Poco x3,poco x3 kintu onek slim,1,1.0
3193,Director,redmi K40Pro mate playstore & YouTube director cholbe ?,1,0.0
2519,Mi Note 10,redmi note 10 Pro ( 6/128 ) - International Global কতো ?,1,1.0
3698,Realme 8,vai realme 8 e one k lag kore,0,0.0
1961,Poco x3,pakka pubg player hoile poco x3 nia nen vai,1,0.0
291,Realme 5i,realme 5i super,1,1.0
1652,Pixel 4,ekta sundor purple color ase Pixel 4 e,1,0.0
569,Pixel 4,Pixel 4 er valo dik hocche duita sim use kora jabe,1,0.0
3553,iPhone X,I iphone x 256 gb price ?,1,0.0
2579,Redmi 9,redmi 9 er color tao khub sundor,1,1.0
5160,OnePlus 8,oneplus 8 oppo mate ki vaia ? ? ?,1,0.0
1010,Poco x3,ami poco x3 kinbo amr husband er jonne,1,0.0
4481,Realme 8,amar realme 8 onek valo lagse,1,1.0
1936,Realme 8,game er time e onek proble mkore realme 8,0,0.0
5070,Poco x3,onno gular cheye poco x3 er chipset valo,1,0.0
2470,Realme 8,one month dhore realme 8 e game kheltesi superverb performance,1,1.0
1114,Galaxy A52,galaxy a52 er camera kmn keu janan,1,1.0
3041,Redmi 9,ei price e eto fetures er jonen redmi 9 valo lage,1,0.0
2928,Realme 8,realme 8 er sath ekta type c cable paisi,1,1.0
3716,Realme 8,photo quality khubi low realme 8 er,0,1.0
619,Pixel 4,Pixel 4 e type c port ase,1,1.0
3241,iPhone 12,iphone 12 wrost,0,1.0
2924,OnePlus 8,1080P/60fps video recording support kore oneplus 8,1,1.0
4465,Mi Note 10,redmi note 10 6/128 ki Global ?,1,0.0
1226,OnePlus 8,oneplus 8 ei juger shera phone,1,0.0
4166,Redmi K30,redmi k30 oppo available ?,1,1.0
5152,Realme 8,dual band wifi ase realme 8 e valoi,1,0.0
443,iPhone 11 Pro,"iphone 11 Pro lagbe , call mate anytime 01317176262",1,0.0
3793,Pixel 4,amr bf k Pixel 4 gift korlam onk valo bolse,1,0.0
4810,Realme X2,purple sunset color of realme x2 is just wow,1,0.0
3607,Poco x3,poco x3 eto valo kui ar bolbo,1,1.0
5173,Mi Note 10,redmi note 10 oppo play 6/128,1,1.0
3431,Galaxy S21,galaxy S21 Ultra snapdragon edition racer ?,1,0.0
2459,OnePlus 8,oneplus 8 die 1080p/120fps slow motion video kora jay,1,1.0
1551,Poco x3,poco x3 er dispaly valo,1,1.0
1302,Redmi 9,am iredmi 9 use krsi valo lagse,1,1.0
583,Poco x3,Starry Mode ase poco x3 er cameray,1,1.0
5025,Realme X2,realme x2 ache ?,1,1.0
3262,iPhone 12 Mini,iphone 12 mini watch country ? iphone SE2 available ?,1,1.0
823,POCO X3,poco x3 6/64 asa nokia,1,1.0
774,Redmi 9,redmi 9 e LPDDR4X RAM use krse,1,0.0
2189,Pixel 4,ekta valo phone dorkar redmi 9 er moto,1,1.0
2458,Redmi 9,redmi 9 onek efficient ekta phone,1,1.0
2087,Realme X2,realme x2 e LPDDR4X RAM use krse,1,1.0
1071,Mi Note 10,Remdi redmi note 10 price 6/128 price ?,1,0.0
2132,Poco x3,ami poco x3 kinsi valoi,1,0.0
1562,Galaxy A52,galaxy a52 e onek valo battery backup,1,0.0
2441,Realme 5i,realme 5i eto valo kui ar bolbo,1,1.0
4819,Pixel 4,Pixel 4 er rom konta,1,0.0
795,POCO X3,poco x3 die game khelle lag kore onek,0,1.0
4443,Pixel 4,19.5:9 aspect ratio Pixel 4 display er,1,1.0
3393,Pixel 4,valo maner config ase Pixel 4 e?1,1,
4982,Redmi K40,redmi k40 oppo er price moto ?,1,0.0
988,Redmi 9,best phone kinte chaile redmi 9 nen,1,1.0
1109,Poco x3,poco x3 er scrren ta pura makkhon vai,1,0.0
5083,Redmi 9,redmi 9 die game khelle lag kore onek,0,0.0
3510,iPhone 11,khubi faltu korse iphone 11,0,1.0
1591,Redmi 9,redmi 9 e 63 ta card slot paben,1,0.0
689,Pixel 4,keu Pixel 4 kinte chaile amake knk den,1,0.0
4247,iPhone 11,iphone 11 sudu sudu dam beshi,0,0.0
2594,Nokia 7 Plus,nokia 7 Plus 2999,1,0.0
3355,POCO X3,poco x3 ( axon NFC ),1,0.0
1056,Mi Note,redmi note 9 lagbe,1,1.0
1899,Realme 5i,realme 5i e HD+ resolution ase,1,1.0
3985,iPhone 12,iphone 12 bad no headphone,0,0.0
2771,Redmi K40,redmi k40 oppo asbe kobe ?,1,0.0
2401,Pixel 4,Pixel 4 er moddhe High audio output amplified by large 0.7CC speaker box ase,1,0.0
2642,Realme 8,realme 8 kinen ram valo,1,0.0
3438,iPhone X,iphone X 256 GB price ?,1,1.0
319,POCO X3,poco x3 oppo 6/128 international global price Please,1,0.0
2811,OnePlus 7T,oneplus 7t,1,1.0
684,Redmi K40,redmi k40 vibe asbe ?,1,0.0
4675,Realme 8,amazon prime videos sometime doesn't play in realme 8,0,0.0
810,Realme 8,realme 8 official ta koi pawa jabe?,1,1.0
5061,Realme 5i,sob frndra eksathe realme 5i kinsi valovabe pubg khelar jonne,1,0.0
169,Realme 8,redmi note 10 er theke real me 8 valo,1,0.0
2391,iPhone 11,iphone 11 is better then redmi 9,1,1.0
2429,Poco x3,keu ki bolte parben poco x3 er battery performanc kemon,1,0.0
4851,iPhone 12,iphone 12 e valo cpu use krse?1,0,
5084,Pixel 4,Pixel 4 er kon color ta beshi sundor,1,0.0
2741,OnePlus 8,one kbug die vora oneplus 8,0,0.0
5085,Galaxy A52,valo ekta cpu use krse galaxy a52 e,1,0.0
2453,iPhone 12,There are many restrictions on iOS in iphone 12,0,0.0
309,Realme 8,realme 8 oppo ... ki honor ?,1,1.0
2762,POCO X3,poco x3 oppo 6/128 international global price please ? ?,1,1.0
844,Redmi 9,swtich off thaak obosthay phoen charge hyna redmi 9,0,0.0
4125,Realme X2,color na tui featues nuia kisu bol realme x2 er,1,0.0
218,Realme 8,realme 8 die bon saradin game khele valo service dicce phone,1,1.0
2880,iPhone 12,ekdom perfect ekta phone hocche iphone 12,1,1.0
901,Oppo F1,আমি oppo f19 oppo নিগে চাই,1,1.0
3333,Realme 8,realme 8 onek sundor,1,1.0
633,iPhone 12,iphone 12 Support for display of multiple languages,1,1.0
1561,Pixel 4,Pixel 4 e Octa-core CPU use krse,1,0.0
2854,Spark 4,black spark 4 ki available mate ?,1,0.0
3171,Realme 8,realme 8 valo lage edar HD display r jonne?1,0,
